Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre),Type,Published,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
commandments-vhs-rental-romantic-comedy,Commandments,"<p>Seth Warner has reached the end of his rope. Ever since his wife died two years earlier, his world has been in turmoil. He is despondent, his career has fallen apart, even his house has been destroyed. There seems to be nothing left for him to live for. Confused and angry after two years of suffering, he finally directs his wrath at God from the rooftop of his apartment building in New York City. In the midst of a wild thunderstorm he demands to know why he has been betrayed by the god he has believed in and honored his whole life. God's answer is to strike down Seth's dog in a bolt of lightning. Pushed beyond his limits, Seth decides to respond to his years of torment by breaking each of the biblical Ten Commandments.</p>",VHS,Media > Videos,"Rental, VHS, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,79449850,https://image.tmdb.org/t/p/w1280/bob97FFDOHzGoD62MamZc82jZy.jpg,,Commandments (1997) poster,romantic-comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
angels-dance-vhs-rental-thriller,Angel's Dance,<p>A young hitman is asked to prove himself by killing an innocent woman.</p>,VHS,Media > Videos,"Rental, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,78991098,https://image.tmdb.org/t/p/w1280/rIUsUsc1ONmwKEzkXcZhE34jGxN.jpg,,Angel's Dance (1999) poster,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
romeo-is-bleeding-vhs-rental-thriller,Romeo is Bleeding,<p>A corrupt cop gets in over his head when he tries to assassinate a beautiful Russian hit-woman.</p>,VHS,Media > Videos,"Rental, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,78860026,https://image.tmdb.org/t/p/w1280/ojXNRpHMXU99UFmF9MKKiJCymKr.jpg,,Romeo is Bleeding (1993) poster,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
mountains-of-the-moon-vhs-rental-action,Mountains of the Moon,<p>The story of Captain Richard Francis Burton's and Lt. John Hanning Speke's expedition to find the source of the Nile river in the name of Queen Victoria's British Empire.</p>,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,78827258,https://image.tmdb.org/t/p/w1280/4xjKTherAouW0LQy9O6neBUPYqk.jpg,,Mountains of the Moon (1990) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-spy-within-vhs-rental-thriller,The Spy Within,<p>An explosives expert fleeing his past and a beautiful spy trading sex for secrets find themselves in love and fighting the spy ring out to kill them.</p>,VHS,Media > Videos,"Rental, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,78597882,https://image.tmdb.org/t/p/w1280/b5GA5drOi0UdT6xReceQLoIS56x.jpg,,The Spy Within (1994) poster,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
wildcats-vhs-rental-comedy,Wildcats,"<p>High school track coach Molly McGrath knows just as much about football as anyone else on the planet. When a football coach's position becomes vacant, she applies for the job, despite snickers from fellow staff members and her former husband.</p>",VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,78565114,https://image.tmdb.org/t/p/w1280/5uQc18I6Mfsg6plBb0VjDrzSZEa.jpg,,Wildcats (1986) poster,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
not-without-my-daughter-vhs-rental-drama,Not Without My Daughter,"<p>An American woman, trapped in Islamic Iran by her brutish husband, must find a way to escape with her daughter as well.</p>",VHS,Media > Videos,"Rental, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,78466810,https://image.tmdb.org/t/p/w1280/aEMncPIHISpaIJmYaIstS0TVnb7.jpg,,Not Without My Daughter (1991) poster,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-polar-express-dvd-floor-sale-holiday,The Polar Express,"<p>When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.</p>",DVD,Media > Videos,"Floor Sale, DVD, Holiday, Formatted",Genre,Holiday,shopify,1,deny,manual,5.00,00634874,https://image.tmdb.org/t/p/w1280/eOoCzH0MqeGr2taUZO4SwG416PF.jpg,,The Polar Express (2004) poster,holiday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
eliminator-woman-vhs-floor-sale-action-18,Eliminator Woman,"<p>Two LA cops, Julie and Jay, must return Marsalas to Africa to stand trial as the chief state witness against international villain Alex Gatelee. Gatelee, into everything from gold smuggling to female slave trade, hijacks the party. In a vicious shoot out Julie and Jay overcome Gatelee's men. Gatelee then has Julie kidnapped from one of his nightclubs. He tries to use Julie as bait to get Jay to hand over Marsalas in exchange for Julie...</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,18.00,00471034,https://image.tmdb.org/t/p/w1280/ngqBMam6yKaLHswHDhPd5LGxvQX.jpg,,Eliminator Woman (1992) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
eliminator-woman-vhs-floor-sale-action,Eliminator Woman,"<p>Two LA cops, Julie and Jay, must return Marsalas to Africa to stand trial as the chief state witness against international villain Alex Gatelee. Gatelee, into everything from gold smuggling to female slave trade, hijacks the party. In a vicious shoot out Julie and Jay overcome Gatelee's men. Gatelee then has Julie kidnapped from one of his nightclubs. He tries to use Julie as bait to get Jay to hand over Marsalas in exchange for Julie...</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,26.00,00438266,https://image.tmdb.org/t/p/w1280/ngqBMam6yKaLHswHDhPd5LGxvQX.jpg,,Eliminator Woman (1992) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
federal-hill-vhs-floor-sale-drama,Federal Hill,"<p>In Providence's Italian neighborhood, Federal Hill, five young are immersed in drugs, crime and violence. Everything changes when one of the guys in the band know love.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,10.00,00405498,https://image.tmdb.org/t/p/w1280/qChLfULhgAhWHG9LbcBIv80r32i.jpg,,Federal Hill (1995) poster,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
wheres-marlowe-vhs-floor-sale-comedy,Where's Marlowe?,"<p>After making a disastrous 3-hour documentary on New York City's water supply, two young filmmakers focus on the goings-on of life in the LA offices of Boone and Murphy, private investigators. Cheating husbands and missing dogs fail to bring in the big bucks, however, and after sleeping with the wife of one of their clients, Murphy leaves. To stop Boone from having to close down the business, the filmmakers must resort to a more hands-on approach in the investigations to ensure the completion of their movie.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,9.00,00339962,https://image.tmdb.org/t/p/w1280/lBYQEQidyOkL5VI59FRHVmoMC4z.jpg,,Where's Marlowe? (1998) poster,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-dream-chasers-vhs-floor-sale-kids-family,The Dream Chasers,"<p>Two unlikely companions face gun-slinging cowboys and their own personal family conflicts as they learn the importance of friendship, loyalty, and forgiveness.</p>",VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,8.00,00274426,https://image.tmdb.org/t/p/w1280/gZ4UzHWuZxnNQV8HJP4gSI7K6vn.jpg,,The Dream Chasers (1982) poster,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
tom-viv-vhs-floor-sale-drama,Tom & Viv,"<p>The story of the marriage of the poet T. S. Eliot to socialite Vivienne Haigh-Wood, which had to cope with her gynaecological and emotional problems and his growing fame.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,00110586,https://image.tmdb.org/t/p/w1280/iw4ofGbX2AbJ4p17CixwnMjuoJ0.jpg,,Tom & Viv (1994) poster,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
whiffs-vhs-floor-sale-comedy,Whiffs,<p>Elliott Gould steals Army nerve gas to help him rob banks when he’s kicked out of the military after 15 years of service as a human guinea pig in its chemical warfare experiments.</p>,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,00077818,https://image.tmdb.org/t/p/w1280/b8q4BBhKLIgqtxfnGktQ92vcO3z.jpg,,Whiffs (1975) poster,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
trippin-vhs-rental-comedy,Trippin',"<p>Greg is near the end of his senior year in high school, wanting to go to the prom, eyeing Cinny (the school's beauty with brains) from afar, and regularly trippin', daydreaming about being a big success as a poet, a student, a lover. His mom wants him to apply to colleges, but Greg hasn't a clue. One of his teachers, Mr. Shapic, tries to inspire him, too. He finally figures out he can get close to Cinny if he asks her for help with college applications. But friendship isn't enough, he wants romance and a prom date. So, he tells a few lies and, for awhile, it seems to be working. Then, things fall apart and Greg has to figure out how to put the trippin aside and get real.</p>",VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,94048506,https://image.tmdb.org/t/p/w1280/gKdbdPg6Ye8TOpGGDFQ0NeVVSSI.jpg,,Trippin' (1999) poster,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
time-served-vhs-rental-thriller,Time Served,"<p>When a boy kills his abusive stepfather in self-defense, his mother takes the blame and gets sentenced to a long prison term. The warden is corrupt and forces hot inmates to work as strippers in a local nightclub. Is it a way out?</p>",VHS,Media > Videos,"Rental, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,94015738,https://image.tmdb.org/t/p/w1280/dqQqPyWVo2aSy2RYpTC4oHLdgrz.jpg,,Time Served (1999) poster,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
dudley-do-right-vhs-rental-kids-family,Dudley Do-Right,"<p>Royal Canadian Mountie Dudley Do-right is busy keeping the peace in his small mountain town when his old rival, Snidely Whiplash, comes up with a plot to buy all the property in town, then start a phony gold rush by seeding the river with gold nuggets.</p>",VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,93982970,https://image.tmdb.org/t/p/w1280/4LP5BieqdFNlCFjxsvaA3d6hGGd.jpg,,Dudley Do-Right (1999) poster,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
reign-of-fire-vhs-rental-fantasy,Reign of Fire,"<p>In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.</p>",VHS,Media > Videos,"Rental, VHS, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,93917434,https://image.tmdb.org/t/p/w1280/vZVXCj3jXzIPJUHLaQohzt2uTM3.jpg,,Reign of Fire (2002) poster,fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
office-killer-vhs-rental-horror,Office Killer,"<p>When Dorine Douglas' job as proofreader for Constant Consumer magazine is turned into an at-home position during a downsizing, she doesn't know how to cope. But after accidentally killing one of her co-workers, she discovers that murder can quench the loneliness of her home life, as a macabre office place forms in her basement, populated by dead co-workers.</p>",VHS,Media > Videos,"Rental, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,93884666,https://image.tmdb.org/t/p/w1280/ytPjWp5LMW5jV9IVrcv6yTsxDTH.jpg,,Office Killer (1997) poster,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
traces-of-red-vhs-rental-thriller,Traces of Red,"<p>Jack, a Palm Beach detective, becomes involved in a case of multiple murders. All the women can be linked to Jack in some way. Jack and his partner have no leads, but numerous suspects. The murders continue, along with anonymous letters from the killer.</p>",VHS,Media > Videos,"Rental, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,93851898,https://image.tmdb.org/t/p/w1280/eVXINR2g71f6qvWKwsdbe9bBkMr.jpg,,Traces of Red (1992) poster,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-man-with-the-golden-gun-vhs-rental-action,The Man With the Golden Gun,"<p>Cool government operative James Bond searches for a stolen invention that can turn the sun's heat into a destructive weapon. He soon crosses paths with the menacing Francisco Scaramanga, a hitman so skilled he has a seven-figure working fee. Bond then joins forces with the swimsuit-clad Mary Goodnight, and together they track Scaramanga to a Thai tropical isle hideout where the killer-for-hire lures the slick spy into a deadly maze for a final duel.</p>",VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,93753594,https://image.tmdb.org/t/p/w1280/xVkbKwGnBVNQ122GN5bCTMyPbWz.jpg,,The Man With the Golden Gun (1974) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
licence-to-kill-vhs-rental-action,Licence to Kill,"<p>After capturing the notorious drug lord Franz Sanchez, Bond's close friend and former CIA agent Felix Leiter is left for dead and his wife is murdered. Bond goes rogue and seeks vengeance on those responsible, as he infiltrates Sanchez's organization from the inside.</p>",VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,93622522,https://image.tmdb.org/t/p/w1280/8nzJve63EXA79HGAyidZwivZrQ2.jpg,,Licence to Kill (1989) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
octopussy-vhs-rental-action,Octopussy,<p>James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Fabergé egg. Bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.</p>,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,93524218,https://image.tmdb.org/t/p/w1280/yoosZitM9igSk3Sd0sBXIhKlAh1.jpg,,Octopussy (1983) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
live-and-let-die-vhs-rental-action,Live and Let Die,<p>James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.</p>,VHS,Media > Videos,"Rental, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,93458682,https://image.tmdb.org/t/p/w1280/39qkrjqMZs6utwNmihVImC3ghas.jpg,,Live and Let Die (1973) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
trading-mom-vhs-rental-kids-family,Trading Mom,"<p>The Martin kids learn of a magic spell that will take them to the 'mommy market' so they can get a more user friendly model. After giving a few other moms a try, they want their own back. But that is not so easy.</p>",VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,93262074,https://image.tmdb.org/t/p/w1280/coR9bSS5xHts2fBLEou1X7XTkXi.jpg,,Trading Mom (1994) poster,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
lie-down-with-dogs-vhs-rental-comedy,Lie Down with Dogs,"<p>Tommie is a young guy in Manhattan with a dead-end job handing out fliers in Times Square. At the beginning of a fateful summer, he has a chance encounter with a friend who tells Tommie that he's headed to Provincetown, on the Cape, for a long weekend. Tommie is inspired to make his own trek to P-town, where he goes on a summer long, balls-out quest for Mr. Right, even though he has no money and holds his breath each time he uses his American Express card. In the course of the summer, Tommie looks for a work as a house boy at various inns, works several jobs, benefits from the kindness of a stranger, and gets involved with a series of men. Is it all worth it?</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,9.00,44470522,https://image.tmdb.org/t/p/w1280/w5NQ6r3QFvXxMPV7FW3Znx7LBDP.jpg,,Lie Down with Dogs (1995) poster,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
primo-baby-vhs-rental-comedy,Primo Baby,"<p>A tomboyish juvenile delinquent, Paschal Draney, is sent to live in a foster home run by a well-known horse breeder where he befriends a Thoroughbred seemingly crippled by a congenital eye defect.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,44437754,https://image.tmdb.org/t/p/w1280/5dbDZUgT0WichCldsMYEdSG0dKS.jpg,,Primo Baby (1990) poster,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
throw-momma-from-the-train-vhs-rental-comedy,Throw Momma from the Train,"<p>Larry Donner, an author with a cruel ex-wife, teaches a writing workshop in which one of his students, Owen, is fed up with his domineering mother. When Owen watches a Hitchcock classic that seems to mirror his own life, he decides to put the movie's plot into action and offers to kill Larry's ex-wife, if Larry promises to murder his mom. Before Larry gets a chance to react to the plan, it seems that Owen has already set things in motion.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,44404986,https://image.tmdb.org/t/p/w1280/fwcIsCwTwF8AXNxvNkrZ5dZlGPz.jpg,,Throw Momma from the Train (1987) poster,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
tommy-boy-vhs-rental-comedy,Tommy Boy,"<p>To save the family business, two ne’er-do-well traveling salesmen hit the road with disastrously funny consequences.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,8.00,44339450,https://image.tmdb.org/t/p/w1280/jeEM8v1OA9u6F5NC2lzXD04Ls1U.jpg,,Tommy Boy (1995) poster,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-takeover-vhs-rental-action,The Takeover,<p>Both Danny Stein and Tony Vilachi are drug lords in a struggle to gain control of the same territory. Jonathan and Mickey are ex-cons who come in wearing white hats and attempt to settle the dispute.</p>,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,6.00,44241146,https://image.tmdb.org/t/p/w1280/dOuhquQbXdLkedJrwnEebktR2p3.jpg,,The Takeover (1995) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
tiger-warsaw-vhs-rental-drama,Tiger Warsaw,"<p>Chuck brought sorrow to his family when he shot his father who is now a semi-invalid. After 15 years of self destruction, he returns home to seek forgiveness.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,10.00,44208378,https://image.tmdb.org/t/p/w1280/5aMoJCN2VsVFHksMfJ2vyJiRO7H.jpg,,Tiger Warsaw (1988) poster,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
the-big-hurt-vhs-rental-thriller,The Big Hurt,"<p>A reporter looking into the death of a research scientist finds more deaths connected to the man, including some dubious ""suicides"". He discovers that the scientist may have been killed to cover up a secret government plot concerning mind-control drugs that have been tested on unknowing civilians, and he becomes involved with the scientist's daughter, who is trying to clear her father's name.</p>",VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,10.00,44142842,https://image.tmdb.org/t/p/w1280/rYvUC290ZXKuIE6tMtUCAOKZxIm.jpg,,The Big Hurt (1986) poster,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
federal-protection-vhs-rental-thriller,Federal Protection,"<p>""Chop Chop"" Frankie Carbone has made a career out of stealing cars for the mob in Chicago. An attempted assassination by a mob boss goes badly and Frankie retaliates, only to wind up in the hands of the Feds. Frankie agrees to testify against the mobsters and his life is suddenly worthless - unless he submits to going into federal protection.</p>",VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,44044538,https://image.tmdb.org/t/p/w1280/dp1uQ4XcMOnP2ZiWyy0wBA4juaS.jpg,,Federal Protection (2002) poster,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
real-bullets-vhs-rental-action,Real Bullets,"<p>A group of stuntmen and women travel to the wilderness for a weekend party. Two of the women stumble upon the secret entrance to a drug-lord's narcotics operation and are abducted. Out-gunned and out-numbered, the stunt team must rescue their friends before they are administered fatal overdoses of heroin. Written by David Bassler</p>",VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,7.00,43946234,https://image.tmdb.org/t/p/w1280/8dXzdmnmSnXEN58Tx43MaJR9LPT.jpg,,Real Bullets (1988) poster,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
felicias-journey-vhs-rental-drama,Felicia's Journey,"<p>Seventeen and pregnant, Felicia travels to England in search of her lover and is found instead by Joseph Ambrose Hilditch, a helpful catering manager whose kindness masks an unsettling secret.</p>",VHS,Media > Videos,"Floor Sale, VHS, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,8.00,43815162,https://image.tmdb.org/t/p/w1280/itqEwiINuYvaqvFKw5YWitnqAUc.jpg,,Felicia's Journey (1999) poster,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
blow-out-vhs-rental-thriller,Blow Out,"<p>While recording sound effects for a slasher flick, Jack Terry stumbles upon a real-life horror: a car careening off a bridge and into a river. Jack jumps into the water and fishes out Sally from the car, but the other passenger is already dead — a governor intending to run for president. As Jack does some investigating of his tapes, and starts a perilous romance with Sally, he enters a tangled web of conspiracy that might leave him dead.</p>",VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,12.00,43782394,https://image.tmdb.org/t/p/w1280/uFzMscVLDrTaYd6KXOXlr6dly7w.jpg,,Blow Out (1981) poster,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
