Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre),Type,Published,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
real-women-have-cuves-vhs-floor-sale-comedy,Real Women have Cuves,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,9.00,71271674,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robocop-directors-cut-standard-edition-blu-ray-bluray-floor-sale-sci-fi,Robocop Director's Cut (Standard Edition) [BLU-RAY],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,38.00,93189370,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robocop-uhd-directors-cut-standard-edition-4k-ultra-hd-4k-floor-sale-sci-fi,Robocop [UHD Director's Cut Standard Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,92140794,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rogers-hamersteins-cinderella-vhs-rental-kids-family,Rogers & Hamerstein's Cinderella,,VHS,Media > Videos,"Rental, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,60839674,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salems-lot-limited-edition-4k-ultra-hd-4k-floor-sale-horror,Salem's Lot [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,55.00,93254906,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scared-cargo-vhs-floor-sale-thriller,Scared Cargo,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,03832314,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seven-hours-to-judgement-vhs-floor-sale-thriller,Seven Hours to Judgement,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,59123450,,,,thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snowboat-academy-vhs-rental-comedy,Snowboat Academy,,VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,52765434,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soldier-limited-edition-4k-ultra-hd-4k-floor-sale-sci-fi,Soldier [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,45.00,92075258,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soylent-green-limited-edition-blu-ray-bluray-floor-sale-sci-fi,Soylent Green (Limited Edition) [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,38.00,93123834,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space-rangers-chronicles-2-vhs-rental-sci-fi,Space Rangers Chronicles 2,<p></p>,VHS,Media > Videos,"Rental, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,55444730,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
standing-in-the-sahows-of-motown-vhs-floor-sale-documentary,Standing in the Sahows of Motown,,VHS,Media > Videos,"Floor Sale, VHS, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,7.00,48055802,,,,documentary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stoner-blu-ray-bluray-floor-sale-action,Stoner [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Action, Formatted",Genre,Action,shopify,1,deny,manual,30.00,93320442,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sukiyaki-western-django-steelbook-dvd-floor-sale-action,Sukiyaki Western Django Steelbook,<p></p>,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,7.00,45760250,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcm-sci-fi-collection-dvd-rental-sci-fi,TCM Sci-Fi Collection,,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,50754042,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teenage-mutant-ninja-turtles-trilogy-limited-edition-4k-ultra-hd-4k-floor-sale-action,Teenage Mutant Ninja Turtles Trilogy [Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Action, Formatted",Genre,Action,shopify,1,deny,manual,98.00,91321594,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cemetary-club-vhs-rental-comedy,The Cemetary Club,<p></p>,VHS,Media > Videos,"Rental, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,03284730,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-handmades-tale-vhs-floor-sale-sci-fi,The Handmades Tale,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,8.00,58992378,,,,sci-fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-house-with-laughing-windows-blu-ray-bluray-floor-sale-horror,The House With Laughing Windows [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,38.00,92796154,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-marx-brothers-in-the-coconuts,The Marx Brothers In The Coconuts,"<p>The Cocoanuts (1929) is the Marx Brothers’ first feature film, a pre-Code musical comedy set in a Florida hotel during the land boom. Groucho’s wheeling-and-dealing hotelier, aided and hindered by Harpo, Chico, and Zeppo, gets caught up in land sales, romantic entanglements, and a jewel theft. Though dated and stage-bound, it’s celebrated for classic routines like the “Why a Duck?” scene, lively slapstick, and historical value, making it worthwhile for fans of vintage comedy.</p>",VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,4.00,191-VHSTH6-50-001A,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-moment-cultcave-vhs-floor-sale-musical,The Moment (Cult Cave),,VHS,Media > Videos,"Floor Sale, VHS, Musical, Formatted",Genre,Musical,shopify,1,deny,manual,36.00,50545402,,,,musical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-odyssey-hallmark,The Odyssey (Hallmark),<p><br></p>,VHS,Media > Videos,"Floor Sale, VHS, Action, Formatted",Genre,Action,shopify,1,deny,manual,8.00,59731450,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-people-vs-larry-flynt-limited-edition-4k-ultra-hd-4k-floor-sale-drama,The People vs. Larry Flynt {Limited Edition] [4K Ultra HD],,4K,Media > Videos,"Floor Sale, 4K, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,45.00,92206330,,,,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropic-thunder-cultcave-vhs-floor-sale-comedy,Tropic Thunder (Cult Cave),,VHS,Media > Videos,"Floor Sale, VHS, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,36.00,50479866,,,,comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
troy-limited-edition-blu-ray-bluray-floor-sale-fantasy,Troy [Limited Edition] [Blu-ray],,Blu-Ray,Media > Videos,"Floor Sale, Blu-Ray, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,38.00,92501242,,,,fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walt-disney-mini-classics-commemorative-edition-vhs-floor-sale-kids-family,Walt Disney Mini Classics: Commemorative Edition,<p></p>,VHS,Media > Videos,"Floor Sale, VHS, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,7.00,03471866,,,,kids-family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weapons-cultcave-vhs-floor-sale-horror,Weapons (Cult Cave),,VHS,Media > Videos,"Floor Sale, VHS, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,36.00,50316026,,,,horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almost-pregnant-a-bedtime-story,Almost Pregnant: A Bedtime Story,,VHS,Media > Videos,"Comedy, Formatted, Rental, VHS",Genre,Comedy,shopify,1,deny,manual,0.00,191-VHSALM-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782258059176.jpg?v=1787925874,1,191-VHSALM-001A,comedy,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
tom-hanks-comedy-collection-the-money-pit-the-burbs-dragnet,"Tom Hanks Comedy Collection (The Money Pit, The 'Burbs, Dragnet)",,DVD,Media > Videos,"Comedy, DVD, Formatted, Rental",Genre,Comedy,shopify,1,deny,manual,0.00,191-DVDTOM-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782252667777.jpg?v=1787925911,1,191-DVDTOM-001A,comedy,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
a-time-to-kill-the-pelican-brief-the-client,A Time to Kill / The Pelican Brief / The Client,,Blu-Ray,Media > Videos,"Blu-Ray, Drama, Formatted, Rental",Genre,Drama,shopify,1,deny,manual,0.00,191-BLRATI-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782251446520.jpg?v=1787925927,1,191-BLRATI-001A,drama,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
body-of-lies-edge-of-darkness-pride-and-glory,Body of Lies / Edge of Darkness / Pride and Glory,,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRBOD-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1782250756123.jpg?v=1787925933,1,191-BLRBOD-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
earth-girls-are-easy-sale,Earth Girls Are Easy (Sale),,VHS,Media > Videos,"Comedy, Floor Sale, Formatted, VHS",Genre,Comedy,shopify,1,deny,manual,10.00,191-UNKRTH-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781906857648.jpg?v=1787925962,1,191-UNKRTH-001A,comedy,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
alegria-an-enchanting-fable,Alegria: An Enchanting Fable,,VHS,Media > Videos,"Floor Sale, Formatted, Musical, VHS",Genre,Musical,shopify,1,deny,manual,5.00,191-VHSALE-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781963845847.jpg?v=1787925974,1,191-VHSALE-001A,musical,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
wide-awake-demo-tape,Wide Awake (Demo Tape),,VHS,Media > Videos,"Comedy, Floor Sale, Formatted, VHS",Genre,Comedy,shopify,1,deny,manual,4.00,191-VHSWID-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781839446713.jpg?v=1787926021,1,191-VHSWID-001A,comedy,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
munsters-a-rob-zombie-film,Munsters (A Rob Zombie Film),,DVD,Media > Videos,"Drama, DVD, Formatted, Rental",Genre,Drama,shopify,1,deny,manual,0.00,191-DVDMUN-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781752712823.jpg?v=1787926064,1,191-DVDMUN-50-001A,drama,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
species-4k-collectors-edition,Species 4K Collector's Edition,,4K,Media > Videos,"4K, Formatted, Rental, Sci-Fi",Genre,Sci-Fi,shopify,1,deny,manual,0.00,191-BLRSPC-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781752520853.jpg?v=1787926065,1,191-BLRSPC-50-001A,sci-fi,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
the-wraith-collectors-series,The Wraith (Collector's Series),,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Rental, Sci-Fi",Genre,Sci-Fi,shopify,1,deny,manual,0.00,191-UNKTHE-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781752428069.jpg?v=1787926065,1,191-UNKTHE-50-001A,sci-fi,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
top-gun-2-movie-collection,Top Gun 2-Movie Collection,,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRTOP-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781750738612.jpg?v=1787926077,1,191-BLRTOP-50-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
hansel-gretel-witch-hunters-unrated-cut,Hansel & Gretel: Witch Hunters (Unrated Cut),,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRHAN-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781748342315.jpg?v=1787926080,1,191-BLRHAN-50-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
doom-the-scorpion-king-the-rundown-triple-feature,Doom / The Scorpion King / The Rundown Triple Feature,,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRDMT-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781747944628.jpg?v=1787926084,1,191-BLRDMT-50-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
never-back-down-extended-beat-down-edition,Never Back Down: Extended Beat Down Edition,,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRNEV-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781747317894.jpg?v=1787926088,1,191-BLRNEV-50-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
warlock-collection-3-film-set,Warlock Collection 3-Film Set,,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-BLRWRL-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781746127203_d53176b6-9dbd-4f0a-b5d1-76d4d3f2b527.jpg?v=1787926094,1,191-BLRWRL-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
double-salvation-2-pack-priest-legion,Double Salvation 2-Pack (Priest / Legion),,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRDOU-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781736643720.jpg?v=1787926098,1,191-BLRDOU-50-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
transporter-3-2-disc-fully-loaded-edition,Transporter 3 (2-Disc Fully Loaded Edition),,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRTRN-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781729096420_a00ea0ec-62c9-4ef2-83c6-2d9141f6c7e2.jpg?v=1787926101,1,191-BLRTRN-50-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
lovers-lane-arrow,Lovers Lane (Arrow),,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-BLRLOV-70-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781404229765.jpg?v=1787925663,1,191-BLRLOV-70-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
kinji-fukasakus-battles-without-honor-and-humanity-the-complete-trilogy-arrow,Kinji Fukasaku's Battles Without Honor and Humanity: The Complete Trilogy (Arrow),,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRKIN-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781403904040.jpg?v=1787925668,1,191-BLRKIN-50-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
thief-criterion-collection,Thief (Criterion Collection),,Blu-Ray,Media > Videos,"Blu-Ray, Drama, Formatted, Rental",Genre,Drama,shopify,1,deny,manual,0.00,191-BLRTH8-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781401955656.jpg?v=1787925672,1,191-BLRTH8-50-001A,drama,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
a-blade-in-the-dark-vinegar-syndrome,A Blade in the Dark (Vinegar Syndrome),,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-BLRABL-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781401853443.jpg?v=1787925676,1,191-BLRABL-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
undefeatable-vinegar-syndrome,UNDEFEATABLE (Vinegar Syndrome),,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRUND-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781401743700.jpg?v=1787925677,1,191-BLRUND-50-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
evil-judgment-vinegar-syndrome,Evil Judgment (Vinegar Syndrome),,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-BLREVI-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781401618863_30bae1f5-1824-4c9a-8f95-a412cd0164eb.jpg?v=1787925677,1,191-BLREVI-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
delirium-vinegar-syndrome,DELIRIUM (Vinegar Syndrome),,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Rental, Thriller",Genre,Thriller,shopify,1,deny,manual,0.00,191-BLRDEL-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781401489447.jpg?v=1787925679,1,191-BLRDEL-50-001A,thriller,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
the-human-condition-criterion-collection,The Human Condition (Criterion Collection),,Blu-Ray,Media > Videos,"Blu-Ray, Drama, Formatted, Rental",Genre,Drama,shopify,1,deny,manual,0.00,191-BLRTH7-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781401286532.jpg?v=1787925680,1,191-BLRTH7-50-001A,drama,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
lost-picture-show-vinegar-syndrome,Lost Picture Show (Vinegar Syndrome),,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-BLRLOS-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781402808593.jpg?v=1787925680,1,191-BLRLOS-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
hugo-mask-special-horrible-full-head-mask-with-hair,Hugo Mask Special! Horrible Full Head Mask With Hair!,,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-BLRHUG-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781401192050.jpg?v=1787925681,1,191-BLRHUG-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
mothers-day-vinegar-syndrome,Mother's Day (Vinegar Syndrome),,4K,Media > Videos,"4K, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-4K2MOT-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781402653277.jpg?v=1787925683,1,191-4K2MOT-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
the-prophecy-i-ii-iii-vinegar-syndrome,The Prophecy I-II-III (Vinegar Syndrome),,4K,Media > Videos,"4K, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-BLRTH9-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781402359554_677912d4-5ef9-4b71-9237-4bec380ca9db.jpg?v=1787925684,1,191-BLRTH9-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
steel-and-lace-vinegar-syndrome,Steel and Lace (Vinegar Syndrome),,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Rental, Sci-Fi",Genre,Sci-Fi,shopify,1,deny,manual,0.00,191-BLRSTE-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781402271043.jpg?v=1787925685,1,191-BLRSTE-50-001A,sci-fi,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
the-sinful-dwarf-limited-collectors-edition,The Sinful Dwarf (Limited Collector's Edition),,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-BLRTH6-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781397740417.jpg?v=1787925686,1,191-BLRTH6-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
m3gan-unrated-4k,M3GAN (Unrated) 4K,,4K,Media > Videos,"4K, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-BLRM3G-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781397147671.jpg?v=1787925687,1,191-BLRM3G-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
the-boogeyman-vinegar-syndrome,The Boogeyman (Vinegar Syndrome),,4K,Media > Videos,"4K, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-4K2THE-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781396963207.jpg?v=1787925689,1,191-4K2THE-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
bloodsucking-freaks-vinegar-syndrome,BLOODSUCKING FREAKS (Vinegar Syndrome),,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-BLRBLO-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781396875869.jpg?v=1787925690,1,191-BLRBLO-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
zack-parkers-proxy,Zack Parker's Proxy,,Blu-Ray,Media > Videos,"Blu-Ray, Formatted, Horror, Rental",Genre,Horror,shopify,1,deny,manual,0.00,191-BLRZAC-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781396692495.jpg?v=1787925692,1,191-BLRZAC-50-001A,horror,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
bruce-lee-his-greatest-hits-criterion-collection,Bruce Lee: His Greatest Hits (Criterion Collection),,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRBRU-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781396498840.jpg?v=1787925692,1,191-BLRBRU-50-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
waterworld-arrow-release,Waterworld (Arrow Release),,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRWAT-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781396390713.jpg?v=1787925693,1,191-BLRWAT-50-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
in-the-line-of-duty-i-iv,In the Line of Duty I-IV,,Blu-Ray,Media > Videos,"Action, Blu-Ray, Formatted, Rental",Genre,Action,shopify,1,deny,manual,0.00,191-BLRINT-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781395919664.jpg?v=1787925697,1,191-BLRINT-50-001A,action,,true,,,,,,,,,0.0,,true,true,,,,,false,,,,,,,,,,,,,,,,,,lb,,,active
